event_id,date,year,quarter,day_index,era,product_family,product,event_type,title_en,title_zh,summary_en,summary_zh,importance,node_tier,lifecycle,map_region,map_lane,glyph,pixel_icon,x_hint,y_hint,source_name,source_url,source_kind,coverage_status,confidence,tags
evt-20250624-chat-search-connectors-pro,2025-06-24,2025,Q2,937,Agentic Shift,search_commerce,ChatGPT Search,integration,Chat search connectors (Pro),聊天搜尋連接器 (Pro),"Pro users are now able to use chat search connectors (in addition to deep research connectors) for the following integrations: Dropbox, Box, Google Drive (synced and non-synced), Microsoft OneDrive (Business), Microsoft SharePoint. Note this feature is currently limited to users located outside of the EEA, Switzerland, and the UK. Learn more about Connectors.",Pro 使用者現在可以使用聊天搜尋連接器（除深度研究連接器外）進行以下整合：Dropbox、Box、Google Drive（同步與非同步）、Microsoft OneDrive (Business)、Microsoft SharePoint。請注意，此功能目前僅限於位於歐洲經濟區 (EEA)、瑞士和英國以外的使用者使用……,4,major,active,Commerce Bazaar,6,$,shop,2611,1076,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""search_commerce"",""integration"",""ChatGPT Search"",""2025"",""chatgpt-search"",""search-commerce""]"
evt-20250624-project-file-limit-increased-pro,2025-06-24,2025,Q2,937,Agentic Shift,memory_knowledge,ChatGPT Projects,pricing_quota,Project file limit increased (Pro),Project 檔案限制增加 (Pro),"Projects can now support 40 uploaded files, up from 20, for Pro users.",OpenAI 於 2025-06-24 為 ChatGPT Projects 新增功能；此節點依官方發布記錄整理，完整能力、適用方案與限制請見來源。,4,major,active,Memory Forest,5,&,tree,2611,890,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""memory_knowledge"",""pricing_quota"",""ChatGPT Projects"",""2025"",""memory-knowledge"",""projects""]"
evt-20250716-record-mode-in-chatgpt-macos-desktop-app-plus,2025-07-16,2025,Q3,959,Agentic Shift,multimodal,ChatGPT Plus,feature,Record mode in ChatGPT macOS desktop app (Plus),ChatGPT macOS 桌面應用程式中的錄音模式 (Plus),"Record mode is now available to ChatGPT Plus users globally in the macOS desktop app. Record live conversations like team meetings or voice notes, and turn those into an editable summary in canvas. Available on the macOS desktop app only. Learn more about record mode. Note: Record mode originally rolled out to Team users on June 4, and Enterprise & Edu plans on June 18.",錄音模式即日起全球對 ChatGPT Plus 使用者在 macOS 桌面應用程式中開放。錄製現場對話（如團隊會議或語音筆記），並將其轉化為 canvas 中的可編輯摘要。僅適用於 macOS 桌面應用程式。深入了解錄音模式……,4,major,active,Multimodal Coast,4,~,wave,2667,730,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""multimodal"",""feature"",""ChatGPT Plus"",""2025"",""chatgpt""]"
evt-20250717-introducing-chatgpt-agent,2025-07-17,2025,Q3,960,Agentic Shift,agents_research,ChatGPT Agent,launch,Introducing ChatGPT agent,推出 ChatGPT Agent,"OpenAI launched ChatGPT agent for Pro, Plus, and Team, combining web interaction, deep research, connected sources, terminal use, and editable artifacts in a user-supervised virtual computer.",OpenAI 為 Pro、Plus 和 Team 使用者推出 ChatGPT agent，結合網頁互動、深度研究、已連結來源、終端機使用以及可編輯的產出物，並在使用者監督的虛擬電腦中運作。,5,landmark,active,Agentic Frontier,2,>,compass,2669,454,ChatGPT agent — Release Notes,https://help.openai.com/en/articles/11794368-chatgpt-agent-release-notes,help_center_release_notes,corroborated,high,"[""agents_research"",""launch"",""ChatGPT Agent""]"
evt-20250717-operator-standalone-experience-deprecation-announced,2025-07-17,2025,Q3,960,Agentic Shift,agents_research,Operator,deprecation,Operator standalone experience deprecation announced,宣佈終止 Operator 獨立體驗,"With Operator functionality integrated into ChatGPT agent, OpenAI announced that the standalone Operator experience at operator.chatgpt.com would be deprecated in the following weeks.",隨著 Operator 功能整合至 ChatGPT agent，OpenAI 宣佈 operator.chatgpt.com 上的獨立 Operator 體驗將於未來幾週內終止。,4,major,deprecated,Agentic Frontier,2,>,compass,2669,428,ChatGPT agent — Release Notes,https://help.openai.com/en/articles/11794368-chatgpt-agent-release-notes,help_center_release_notes,complete,high,"[""agents_research"",""deprecation"",""Operator"",""2025"",""agents-research"",""operator""]"
evt-20250717-updates-to-advanced-voice-mode-for-free-tier-users,2025-07-17,2025,Q3,960,Agentic Shift,multimodal,ChatGPT Voice,feature,Updates to Advanced Voice Mode for Free tier users,免費版用戶的進階語音模式更新,"The Advanced Voice upgrades we announced on June 7th are now rolling out to ChatGPT free users too. With the same improvements available to paid users, ChatGPT sounds more natural and expressive, and can translate more effectively. Rate limits for free users stay the same.",我們於 6 月 7 日宣佈的進階語音升級現已向 ChatGPT 免費版用戶開放。透過與付費版用戶相同的改進，ChatGPT 聽起來更自然、更具表現力，且能更有效地進行翻譯。免費版用戶的速率限制保持不變。,4,major,active,Multimodal Coast,4,~,wave,2669,750,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""multimodal"",""feature"",""ChatGPT Voice"",""2025"",""chatgpt-voice""]"
evt-20250724-chat-search-for-hubspot-and-custom-connectors-mcp-pro,2025-07-24,2025,Q3,967,Agentic Shift,search_commerce,ChatGPT Search,integration,Chat search for HubSpot and custom connectors (MCP) (Pro),HubSpot 與自訂連接器 (MCP) 的聊天搜尋 (Pro),"Pro users can now utilize chat search with HubSpot and custom connectors (MCP) in addition to deep research. Note this feature is currently limited to users located outside of the EEA, Switzerland, and the UK. Learn more about connectors, as well as how to create a custom connector using MCP.",Pro 用戶除深度研究外，現亦可將聊天搜尋用於 HubSpot 與自訂連接器 (MCP)。請注意，此功能目前僅限位於歐洲經濟區 (EEA)、瑞士及英國以外的用戶使用。瞭解更多關於連接器，以及如何使用 MCP 建立自訂連接器的資訊。,4,major,active,Commerce Bazaar,6,$,shop,2687,1033,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""search_commerce"",""integration"",""ChatGPT Search"",""2025"",""chatgpt-search"",""search-commerce""]"
evt-20250724-canva-and-notion-connectors-pro,2025-07-24,2025,Q3,967,Agentic Shift,developer_platform,Apps & Connectors,integration,Canva and Notion connectors (Pro),Canva 與 Notion 連接器 (Pro),"Pro users can now connect to Canva and Notion for both chat search and deep research. Note this feature is currently limited to users located outside of the EEA, Switzerland, and the UK. Learn more about connectors.",Pro 用戶現可連接至 Canva 與 Notion，以進行聊天搜尋與深度研究。請注意，此功能目前僅限位於歐洲經濟區 (EEA)、瑞士及英國以外的用戶使用。瞭解更多關於連接器的資訊。,4,major,active,Toolsmith Harbor,3,#,terminal,2687,616,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""developer_platform"",""integration"",""Apps & Connectors"",""2025"",""apps-connectors"",""developer-platform""]"
evt-20250729-study-mode,2025-07-29,2025,Q3,972,Agentic Shift,enterprise_vertical,ChatGPT Enterprise & Edu,launch,Study Mode,學習模式,"Study mode is currently available to users in Free, Plus, Pro, and Teams plans globally and will expand to Edu plans in the coming weeks. Study mode works with any model available in ChatGPT on iOS, Android, web, and desktop. Study mode is a new learning experience in ChatGPT designed to help you build a deeper understanding of any topic. When you turn it on, ChatGPT will ask interactive questions to understand your goals and skill l…",學習模式目前向全球 Free、Plus、Pro 及 Teams 方案的用戶開放，並將於未來幾週內擴展至 Edu 方案。學習模式適用於 ChatGPT 在 iOS、Android、網頁及桌面版上提供的任何模型。學習模式是 ChatGPT 中的一項新學習體驗，旨在協助您對任何主題建立更深刻的理解。,5,landmark,active,Enterprise Citadel,7,H,citadel,2700,1238,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""enterprise_vertical"",""launch"",""ChatGPT Enterprise & Edu"",""2025"",""chatgpt"",""enterprise-vertical""]"
evt-20250805-introducing-gpt-oss-120b-and-gpt-oss-20b,2025-08-05,2025,Q3,979,Agentic Shift,models_reasoning,gpt-oss,model_release,Introducing gpt-oss-120b and gpt-oss-20b,推出 gpt-oss-120b 與 gpt-oss-20b,OpenAI released two Apache 2.0 open-weight text reasoning models for teams to run and customize on their own infrastructure or hosting providers.,OpenAI 推出兩個採用 Apache 2.0 授權的開放權重文字推理模型，供團隊在其自有基礎設施或託管服務供應商上執行並自訂。,4,major,active,Model Mountains,1,^,peak,2718,342,Introducing gpt-oss,https://openai.com/index/introducing-gpt-oss/,official_launch_post,complete,high,"[""models_reasoning"",""model_release"",""gpt-oss"",""2025"",""models-reasoning""]"
evt-20250805-introducing-two-open-weight-models-gpt-oss-120b-and-gpt-os,2025-08-05,2025,Q3,979,Agentic Shift,models_reasoning,ChatGPT Business,model_release,Introducing two open-weight models: gpt-oss-120b and gpt-oss-20b,推出two open-weight models: gpt-oss-120b and gpt-oss-20b,"We’re releasing two open-weight reasoning models, gpt-oss-120b and gpt-oss-20b. Designed for teams that want to run and customize models on their own infrastructure or with hosting providers, these text-only models support common developer patterns like function calling and structured outputs. For more information, please visit our open models and help center.",OpenAI 於 2025-08-05 為 ChatGPT Business 發布模型；此節點依官方發布記錄整理，完整能力、適用方案與限制請見來源。,4,major,active,Model Mountains,1,^,peak,2718,339,Model Release Notes,https://help.openai.com/en/articles/9624314-model-release-notes,help_center_release_notes,parsed,high,"[""models_reasoning"",""model_release"",""ChatGPT Business""]"
evt-20250807-gpt-5,2025-08-07,2025,Q3,981,Unified Intelligence,models_reasoning,GPT-5,model_release,GPT-5,模型發布：GPT-5,"GPT-5 is slowly rolling out to all users on ChatGPT Plus, Pro, Team, and Free plans worldwide across web, mobile, and desktop. GPT-5 will be available to ChatGPT Enterprise and Edu plans soon. GPT-5 in ChatGPT is our next flagship model and the new default for all logged-in users. It simplifies ChatGPT to a single auto-switching system that brings together the best of our previous models into a smart, fast model. GPT-5 is available t…",GPT-5 正逐步向全球網頁、行動裝置及桌面版 ChatGPT Plus、Pro、Team 及 Free 方案的所有用戶推出。GPT-5 將於近期向 ChatGPT Enterprise 及 Edu 方案提供。ChatGPT 中的 GPT-5 是我們的新一代旗艦模型，也是所有已登入用戶的新預設模型。,5,landmark,active,Model Mountains,1,^,peak,2723,332,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""models_reasoning"",""model_release"",""GPT-5"",""2025"",""gpt-5"",""models-reasoning""]"
evt-20250807-released-gpt-5-family-of-models-in-the-api,2025-08-07,2025,Q3,981,Unified Intelligence,models_reasoning,Model Platform,model_release,Released GPT-5 family of models in the API,API 推出 GPT‑5、GPT‑5 mini 與 GPT‑5 nano,"Released GPT-5 family of models in the API, including gpt-5 , gpt-5-mini , and gpt-5-nano . Introduced the minimal reasoning effort value to optimize for fast responses in GPT-5 models (which support reasoning). Introduced custom tool call type, which allows for freeform inputs to and outputs from the model when tool calling.",API 推出 GPT‑5、GPT‑5 mini 與 GPT‑5 nano。OpenAI 將此列為 2025-08-07 的功能；重點涉及代理與工具調用，模型、端點與參數名稱依官方英文保留。,5,landmark,active,Model Mountains,1,^,peak,2723,295,OpenAI API Changelog,https://developers.openai.com/api/docs/changelog,official_changelog,corroborated,high,"[""models_reasoning"",""model_release"",""Model Platform"",""api"",""feature"",""models""]"
evt-20250807-standard-voice-mode-retirement-announced,2025-08-07,2025,Q3,981,Unified Intelligence,multimodal,ChatGPT Voice,deprecation,Standard Voice Mode retirement announced,宣佈淘汰標準語音模式,"OpenAI announced that Standard Voice Mode would be retired in 30 days, moving users to the newer unified Voice experience.",OpenAI 宣佈標準語音模式將於 30 天后淘汰，並將使用者遷移至較新的統一語音體驗。,4,major,deprecated,Multimodal Coast,4,~,wave,2723,747,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""multimodal"",""deprecation"",""ChatGPT Voice"",""2025"",""chatgpt-voice""]"
